gameid,leagid,leagyear,teamid,oppteamid,pf,pa,cpf,cpa,win,loss,tie,ot,so,otl,rw,rotw,sow,sol,pts,confw,confl,conft,divw,divl,divt,isdog,isfav,ispick,dogout,dogcover,ispush,favcover,iscover,isdogmlcover,isfavmlcover,isover,isunder,isoupush,ishomew,ishomel,ishomet,isawayw,isawayl,isawayt,home_away,teamlocation,teamname,confid,confname,divid,divname,oppteamlocation,oppteamname,oppconfid,oppconfname,oppdivid,oppdivname,isconf,isdiv,weeknum,gamedate,spread,ou,dogml,favml,gametypeid,siteloc
132024664,13,2024,144,150,5,3,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,home,Detroit,Red Wings,2,Eastern,9,Atlantic,Chicago,Blackhawks,3,Western,10,Central,0,0,14,2025-01-10 00:00:00,1.5,6.0,150.0,-185.0,1,1
132024664,13,2024,150,144,3,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,away,Chicago,Blackhawks,3,Western,10,Central,Detroit,Red Wings,2,Eastern,9,Atlantic,0,0,14,2025-01-10 00:00:00,1.5,6.0,150.0,-185.0,1,1
132024665,13,2024,140,145,2,3,2,3,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,home,Washington,Capitals,2,Eastern,22,Metropolitan,Montreal,Candadiens,2,Eastern,9,Atlantic,1,0,14,2025-01-10 00:00:00,1.5,6.0,185.0,-225.0,1,1
132024665,13,2024,145,140,3,2,3,2,1,0,0,1,0,0,0,1,0,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,away,Montreal,Candadiens,2,Eastern,9,Atlantic,Washington,Capitals,2,Eastern,22,Metropolitan,1,0,14,2025-01-10 00:00:00,1.5,6.0,185.0,-225.0,1,1
132024666,13,2024,135,161,2,0,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,home,Carolina,Hurricanes,2,Eastern,22,Metropolitan,Vancouver,Canucks,3,Western,12,Pacific,0,0,14,2025-01-10 00:00:00,1.5,6.0,140.0,-165.0,1,1
132024666,13,2024,161,135,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,away,Vancouver,Canucks,3,Western,12,Pacific,Carolina,Hurricanes,2,Eastern,22,Metropolitan,0,0,14,2025-01-10 00:00:00,1.5,6.0,140.0,-165.0,1,1
132024667,13,2024,155,159,1,2,1,2,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,home,Winnipeg,Jets,3,Western,10,Central,Los Angeles,Kings,3,Western,12,Pacific,1,0,14,2025-01-10 00:00:00,1.5,5.5,100.0,-120.0,1,1
132024667,13,2024,159,155,2,1,2,1,1,0,0,1,0,0,0,1,0,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,away,Los Angeles,Kings,3,Western,12,Pacific,Winnipeg,Jets,3,Western,10,Central,1,0,14,2025-01-10 00:00:00,1.5,5.5,100.0,-120.0,1,1
132024668,13,2024,160,165,1,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,away,San Jose,Sharks,3,Western,12,Pacific,Utah,Hockey Club,3,Western,10,Central,1,0,14,2025-01-10 00:00:00,1.5,6.0,200.0,-250.0,1,1
132024668,13,2024,165,160,2,1,2,1,1,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,home,Utah,Hockey Club,3,Western,10,Central,San Jose,Sharks,3,Western,12,Pacific,1,0,14,2025-01-10 00:00:00,1.5,6.0,200.0,-250.0,1,1
132024669,13,2024,142,149,4,3,4,3,1,0,0,1,0,0,0,1,0,0,2,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,away,Boston,Bruins,2,Eastern,9,Atlantic,Florida,Panthers,2,Eastern,9,Atlantic,1,1,14,2025-01-11 00:00:00,1.5,5.5,160.0,-195.0,1,1
132024669,13,2024,149,142,3,4,3,4,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,home,Florida,Panthers,2,Eastern,9,Atlantic,Boston,Bruins,2,Eastern,9,Atlantic,1,1,14,2025-01-11 00:00:00,1.5,5.5,160.0,-195.0,1,1
132024670,13,2024,143,164,2,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,home,Buffalo,Sabres,2,Eastern,9,Atlantic,Seattle,Kraken,3,Western,12,Pacific,0,0,14,2025-01-11 00:00:00,1.5,6.0,110.0,-130.0,1,1
132024670,13,2024,164,143,6,2,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,away,Seattle,Kraken,3,Western,12,Pacific,Buffalo,Sabres,2,Eastern,9,Atlantic,0,0,14,2025-01-11 00:00:00,1.5,6.0,110.0,-130.0,1,1
132024671,13,2024,139,146,0,5,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,home,Pittsburgh,Penguins,2,Eastern,22,Metropolitan,Ottawa,Senators,2,Eastern,9,Atlantic,1,0,14,2025-01-11 00:00:00,1.5,5.5,-110.0,-110.0,1,1
132024671,13,2024,146,139,5,0,5,0,1,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,away,Ottawa,Senators,2,Eastern,9,Atlantic,Pittsburgh,Penguins,2,Eastern,22,Metropolitan,1,0,14,2025-01-11 00:00:00,1.5,5.5,-110.0,-110.0,1,1
132024672,13,2024,148,161,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,home,Toronto,Maple Leafs,2,Eastern,9,Atlantic,Vancouver,Canucks,3,Western,12,Pacific,0,0,14,2025-01-11 00:00:00,1.5,5.5,155.0,-190.0,1,1
132024672,13,2024,161,148,3,0,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,away,Vancouver,Canucks,3,Western,12,Pacific,Toronto,Maple Leafs,2,Eastern,9,Atlantic,0,0,14,2025-01-11 00:00:00,1.5,5.5,155.0,-190.0,1,1
132024673,13,2024,145,151,1,2,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,home,Montreal,Candadiens,2,Eastern,9,Atlantic,Dallas,Stars,3,Western,10,Central,0,0,14,2025-01-11 00:00:00,1.5,6.0,190.0,-230.0,1,1
132024673,13,2024,151,145,2,1,0,0,1,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,away,Dallas,Stars,3,Western,10,Central,Montreal,Candadiens,2,Eastern,9,Atlantic,0,0,14,2025-01-11 00:00:00,1.5,6.0,190.0,-230.0,1,1
132024674,13,2024,136,147,3,2,3,2,1,0,0,1,0,0,0,1,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,home,New Jersey,Devils,2,Eastern,22,Metropolitan,Tampa Bay,Lightning,2,Eastern,9,Atlantic,1,0,14,2025-01-11 00:00:00,1.5,6.0,120.0,-145.0,1,1
132024674,13,2024,147,136,2,3,2,3,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,away,Tampa Bay,Lightning,2,Eastern,9,Atlantic,New Jersey,Devils,2,Eastern,22,Metropolitan,1,0,14,2025-01-11 00:00:00,1.5,6.0,120.0,-145.0,1,1
132024675,13,2024,134,162,6,0,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,home,Philadelphia,Flyers,2,Eastern,22,Metropolitan,Anaheim,Ducks,3,Western,12,Pacific,0,0,14,2025-01-11 00:00:00,1.5,6.0,155.0,-190.0,1,1
132024675,13,2024,162,134,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,away,Anaheim,Ducks,3,Western,12,Pacific,Philadelphia,Flyers,2,Eastern,22,Metropolitan,0,0,14,2025-01-11 00:00:00,1.5,6.0,155.0,-190.0,1,1
132024676,13,2024,150,158,3,4,3,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,home,Chicago,Blackhawks,3,Western,10,Central,Edomonton,Oilers,3,Western,12,Pacific,1,0,14,2025-01-11 00:00:00,1.5,6.5,320.0,-430.0,1,1
132024676,13,2024,158,150,4,3,4,3,1,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,away,Edomonton,Oilers,3,Western,12,Pacific,Chicago,Blackhawks,3,Western,10,Central,1,0,14,2025-01-11 00:00:00,1.5,6.5,320.0,-430.0,1,1
132024677,13,2024,141,153,2,1,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,away,Columbus,Blue Jackets,2,Eastern,22,Metropolitan,St. Louis,Blues,3,Western,10,Central,0,0,14,2025-01-11 00:00:00,1.5,6.0,175.0,-210.0,1,1
132024677,13,2024,153,141,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,home,St. Louis,Blues,3,Western,10,Central,Columbus,Blue Jackets,2,Eastern,22,Metropolitan,0,0,14,2025-01-11 00:00:00,1.5,6.0,175.0,-210.0,1,1
132024678,13,2024,152,155,0,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,away,Colorado,Avalanche,3,Western,10,Central,Winnipeg,Jets,3,Western,10,Central,1,1,14,2025-01-11 00:00:00,1.5,6.0,105.0,-125.0,1,1
132024678,13,2024,155,152,3,0,3,0,1,0,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,home,Winnipeg,Jets,3,Western,10,Central,Colorado,Avalanche,3,Western,10,Central,1,1,14,2025-01-11 00:00:00,1.5,6.0,105.0,-125.0,1,1
132024679,13,2024,140,154,4,1,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,away,Washington,Capitals,2,Eastern,22,Metropolitan,Nashville,Predators,3,Western,10,Central,0,0,14,2025-01-11 00:00:00,1.5,6.0,120.0,-145.0,1,1
132024679,13,2024,154,140,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,home,Nashville,Predators,3,Western,10,Central,Washington,Capitals,2,Eastern,22,Metropolitan,0,0,14,2025-01-11 00:00:00,1.5,6.0,120.0,-145.0,1,1
132024680,13,2024,137,165,2,1,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,away,New York-I,Islanders,2,Eastern,22,Metropolitan,Utah,Hockey Club,3,Western,10,Central,0,0,14,2025-01-11 00:00:00,1.5,6.0,100.0,-120.0,1,1
132024680,13,2024,165,137,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,home,Utah,Hockey Club,3,Western,10,Central,New York-I,Islanders,2,Eastern,22,Metropolitan,0,0,14,2025-01-11 00:00:00,1.5,6.0,100.0,-120.0,1,1
132024681,13,2024,157,159,2,1,2,1,1,0,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,home,Calgary,Flames,3,Western,12,Pacific,Los Angeles,Kings,3,Western,12,Pacific,1,1,14,2025-01-11 00:00:00,1.5,5.5,115.0,-135.0,1,1
132024681,13,2024,159,157,1,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,away,Los Angeles,Kings,3,Western,12,Pacific,Calgary,Flames,3,Western,12,Pacific,1,1,14,2025-01-11 00:00:00,1.5,5.5,115.0,-135.0,1,1
132024682,13,2024,138,163,2,1,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,away,New York-R,Rangers,2,Eastern,22,Metropolitan,Vegas,Golden Knights,3,Western,12,Pacific,0,0,14,2025-01-11 00:00:00,1.5,6.0,120.0,-145.0,1,1
132024682,13,2024,163,138,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,home,Vegas,Golden Knights,3,Western,12,Pacific,New York-R,Rangers,2,Eastern,22,Metropolitan,0,0,14,2025-01-11 00:00:00,1.5,6.0,120.0,-145.0,1,1
132024683,13,2024,156,160,3,1,3,1,1,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,away,Minnesota,Wild,3,Western,10,Central,San Jose,Sharks,3,Western,12,Pacific,1,0,14,2025-01-11 00:00:00,1.5,6.0,155.0,-190.0,1,1
132024683,13,2024,160,156,1,3,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,home,San Jose,Sharks,3,Western,12,Pacific,Minnesota,Wild,3,Western,10,Central,1,0,14,2025-01-11 00:00:00,1.5,6.0,155.0,-190.0,1,1
132024684,13,2024,144,164,6,2,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,home,Detroit,Red Wings,2,Eastern,9,Atlantic,Seattle,Kraken,3,Western,12,Pacific,0,0,14,2025-01-12 00:00:00,1.5,6.0,145.0,-170.0,1,1
132024684,13,2024,164,144,2,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,away,Seattle,Kraken,3,Western,12,Pacific,Detroit,Red Wings,2,Eastern,9,Atlantic,0,0,14,2025-01-12 00:00:00,1.5,6.0,145.0,-170.0,1,1
132024685,13,2024,146,151,3,2,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,home,Ottawa,Senators,2,Eastern,9,Atlantic,Dallas,Stars,3,Western,10,Central,0,0,14,2025-01-12 00:00:00,1.5,5.5,130.0,-155.0,1,1
132024685,13,2024,151,146,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,away,Dallas,Stars,3,Western,10,Central,Ottawa,Senators,2,Eastern,9,Atlantic,0,0,14,2025-01-12 00:00:00,1.5,5.5,130.0,-155.0,1,1
132024686,13,2024,139,147,2,5,2,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,home,Pittsburgh,Penguins,2,Eastern,22,Metropolitan,Tampa Bay,Lightning,2,Eastern,9,Atlantic,1,0,14,2025-01-12 00:00:00,1.5,6.5,130.0,-155.0,1,1
132024686,13,2024,147,139,5,2,5,2,1,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,away,Tampa Bay,Lightning,2,Eastern,9,Atlantic,Pittsburgh,Penguins,2,Eastern,22,Metropolitan,1,0,14,2025-01-12 00:00:00,1.5,6.5,130.0,-155.0,1,1
132024687,13,2024,135,162,2,3,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,home,Carolina,Hurricanes,2,Eastern,22,Metropolitan,Anaheim,Ducks,3,Western,12,Pacific,0,0,14,2025-01-12 00:00:00,1.5,6.0,400.0,-550.0,1,1
132024687,13,2024,162,135,3,2,0,0,1,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,away,Anaheim,Ducks,3,Western,12,Pacific,Carolina,Hurricanes,2,Eastern,22,Metropolitan,0,0,14,2025-01-12 00:00:00,1.5,6.0,400.0,-550.0,1,1
132024688,13,2024,156,163,1,4,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,away,Minnesota,Wild,3,Western,10,Central,Vegas,Golden Knights,3,Western,12,Pacific,1,0,14,2025-01-12 00:00:00,1.5,5.5,170.0,-210.0,1,1
132024688,13,2024,163,156,4,1,4,1,1,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,home,Vegas,Golden Knights,3,Western,12,Pacific,Minnesota,Wild,3,Western,10,Central,1,0,14,2025-01-12 00:00:00,1.5,5.5,170.0,-210.0,1,1
132024689,13,2024,134,149,4,3,4,3,1,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,home,Philadelphia,Flyers,2,Eastern,22,Metropolitan,Florida,Panthers,2,Eastern,9,Atlantic,1,0,15,2025-01-13 00:00:00,1.5,6.0,140.0,-165.0,1,1
132024689,13,2024,149,134,3,4,3,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,away,Florida,Panthers,2,Eastern,9,Atlantic,Philadelphia,Flyers,2,Eastern,22,Metropolitan,1,0,15,2025-01-13 00:00:00,1.5,6.0,140.0,-165.0,1,1
132024690,13,2024,150,157,2,5,2,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,home,Chicago,Blackhawks,3,Western,10,Central,Calgary,Flames,3,Western,12,Pacific,1,0,15,2025-01-13 00:00:00,1.5,6.0,120.0,-140.0,1,1
132024690,13,2024,157,150,5,2,5,2,1,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,away,Calgary,Flames,3,Western,12,Pacific,Chicago,Blackhawks,3,Western,10,Central,1,0,15,2025-01-13 00:00:00,1.5,6.0,120.0,-140.0,1,1
132024691,13,2024,158,159,1,0,1,0,1,0,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,home,Edomonton,Oilers,3,Western,12,Pacific,Los Angeles,Kings,3,Western,12,Pacific,1,1,15,2025-01-13 00:00:00,1.5,5.5,150.0,-185.0,1,1
132024691,13,2024,159,158,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,away,Los Angeles,Kings,3,Western,12,Pacific,Edomonton,Oilers,3,Western,12,Pacific,1,1,15,2025-01-13 00:00:00,1.5,5.5,150.0,-185.0,1,1
132024692,13,2024,142,147,6,2,6,2,1,0,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,home,Boston,Bruins,2,Eastern,9,Atlantic,Tampa Bay,Lightning,2,Eastern,9,Atlantic,1,1,15,2025-01-14 00:00:00,1.5,5.5,120.0,-140.0,1,1
132024692,13,2024,147,142,2,6,2,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,away,Tampa Bay,Lightning,2,Eastern,9,Atlantic,Boston,Bruins,2,Eastern,9,Atlantic,1,1,15,2025-01-14 00:00:00,1.5,5.5,120.0,-140.0,1,1
132024693,13,2024,148,151,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,home,Toronto,Maple Leafs,2,Eastern,9,Atlantic,Dallas,Stars,3,Western,10,Central,0,0,15,2025-01-14 00:00:00,1.5,5.5,110.0,-130.0,1,1
132024693,13,2024,151,148,4,1,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,away,Dallas,Stars,3,Western,10,Central,Toronto,Maple Leafs,2,Eastern,9,Atlantic,0,0,15,2025-01-14 00:00:00,1.5,5.5,110.0,-130.0,1,1
132024694,13,2024,144,160,3,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,home,Detroit,Red Wings,2,Eastern,9,Atlantic,San Jose,Sharks,3,Western,12,Pacific,0,0,15,2025-01-14 00:00:00,1.5,5.5,155.0,-190.0,1,1
132024694,13,2024,160,144,6,3,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,away,San Jose,Sharks,3,Western,12,Pacific,Detroit,Red Wings,2,Eastern,9,Atlantic,0,0,15,2025-01-14 00:00:00,1.5,5.5,155.0,-190.0,1,1
132024695,13,2024,139,164,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,home,Pittsburgh,Penguins,2,Eastern,22,Metropolitan,Seattle,Kraken,3,Western,12,Pacific,0,0,15,2025-01-14 00:00:00,1.5,6.0,110.0,-130.0,1,1
132024695,13,2024,164,139,4,2,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,away,Seattle,Kraken,3,Western,12,Pacific,Pittsburgh,Penguins,2,Eastern,22,Metropolitan,0,0,15,2025-01-14 00:00:00,1.5,6.0,110.0,-130.0,1,1
132024696,13,2024,140,162,3,0,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,home,Washington,Capitals,2,Eastern,22,Metropolitan,Anaheim,Ducks,3,Western,12,Pacific,0,0,15,2025-01-14 00:00:00,1.5,6.0,220.0,-275.0,1,1
132024696,13,2024,162,140,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,away,Anaheim,Ducks,3,Western,12,Pacific,Washington,Capitals,2,Eastern,22,Metropolitan,0,0,15,2025-01-14 00:00:00,1.5,6.0,220.0,-275.0,1,1
132024697,13,2024,134,141,2,3,2,3,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,away,Philadelphia,Flyers,2,Eastern,22,Metropolitan,Columbus,Blue Jackets,2,Eastern,22,Metropolitan,1,1,15,2025-01-14 00:00:00,1.5,6.5,100.0,-120.0,1,1
132024697,13,2024,141,134,3,2,3,2,1,0,0,1,1,0,0,0,1,0,2,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,home,Columbus,Blue Jackets,2,Eastern,22,Metropolitan,Philadelphia,Flyers,2,Eastern,22,Metropolitan,1,1,15,2025-01-14 00:00:00,1.5,6.5,100.0,-120.0,1,1
132024698,13,2024,136,149,1,2,1,2,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,home,New Jersey,Devils,2,Eastern,22,Metropolitan,Florida,Panthers,2,Eastern,9,Atlantic,1,0,15,2025-01-14 00:00:00,1.5,6.0,130.0,-155.0,1,1
132024698,13,2024,149,136,2,1,2,1,1,0,0,1,1,0,0,0,1,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,away,Florida,Panthers,2,Eastern,9,Atlantic,New Jersey,Devils,2,Eastern,22,Metropolitan,1,0,15,2025-01-14 00:00:00,1.5,6.0,130.0,-155.0,1,1
132024699,13,2024,137,146,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,home,New York-I,Islanders,2,Eastern,22,Metropolitan,Ottawa,Senators,2,Eastern,9,Atlantic,1,0,15,2025-01-14 00:00:00,1.5,5.5,100.0,-120.0,1,1
132024699,13,2024,146,137,2,0,2,0,1,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,away,Ottawa,Senators,2,Eastern,9,Atlantic,New York-I,Islanders,2,Eastern,22,Metropolitan,1,0,15,2025-01-14 00:00:00,1.5,5.5,100.0,-120.0,1,1
132024700,13,2024,153,157,2,1,2,1,1,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,home,St. Louis,Blues,3,Western,10,Central,Calgary,Flames,3,Western,12,Pacific,1,0,15,2025-01-14 00:00:00,1.5,6.0,140.0,-165.0,1,1
132024700,13,2024,157,153,1,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,away,Calgary,Flames,3,Western,12,Pacific,St. Louis,Blues,3,Western,10,Central,1,0,15,2025-01-14 00:00:00,1.5,6.0,140.0,-165.0,1,1
